iter	MAE
1514	0.1083958594
1515	0.1083855953
1516	0.1083730699
1517	0.1083643849
1518	0.108331139
1519	0.1083201155
1520	0.1083107049
1521	0.1083016834
1522	0.108284604
1523	0.1082664015
1524	0.1082581174
1525	0.108248508
1526	0.1082413733
1527	0.1082350227
1528	0.1082207762
1529	0.1082136687
1530	0.1081999618
1531	0.1081845786
1532	0.1081773839
1533	0.1081526595
1534	0.1081439286
1535	0.1081380579
1536	0.1081174213
1537	0.1081111784
1538	0.1080872251
1539	0.1080724874
1540	0.1080629516
1541	0.1080568325
1542	0.108050019
1543	0.1080291749
1544	0.1080178619
1545	0.10801018
1546	0.1079964622
1547	0.1079892522
1548	0.1079663041
1549	0.1079529102
1550	0.1079454267
1551	0.1079196764
1552	0.1079114907
1553	0.1079015522
1554	0.107894153
1555	0.1078816181
1556	0.1078664667
1557	0.1078576416
1558	0.1078438912
1559	0.1078206995
1560	0.1078129181
1561	0.1078024205
1562	0.1077912145
1563	0.1077626738
1564	0.1077481567
1565	0.107741352
1566	0.107734546
1567	0.1077204359
1568	0.107691989
1569	0.1076801938
1570	0.1076644009
1571	0.1076530935
1572	0.1076352204
1573	0.1076131911
1574	0.1075992908
1575	0.1075835314
1576	0.1075586009
1577	0.1075522846
1578	0.1075402588
1579	0.1075340953
1580	0.1075255028
1581	0.1075049902
1582	0.1074898911
1583	0.1074804558
1584	0.1074738017
1585	0.1074688046
1586	0.1074542099
1587	0.1074496909
1588	0.1074392056
1589	0.107432371
1590	0.107426792
1591	0.1074110437
1592	0.1074052727
1593	0.1073969864
1594	0.1073893533
1595	0.1073840688
1596	0.1073769983
1597	0.1073574629
1598	0.1073472023
1599	0.1073393938
1600	0.1073307964
1601	0.1073173411
1602	0.1073089747
1603	0.1072969676
1604	0.1072872325
1605	0.1072796771
1606	0.1072704654
1607	0.1072496309
1608	0.1072341292
1609	0.107217455
1610	0.107207534
1611	0.107198246
1612	0.1071909895
1613	0.1071844491
1614	0.1071796196
1615	0.1071744042
1616	0.1071562961
1617	0.1071507012
1618	0.1071334363
1619	0.1071266196
1620	0.107120788
1621	0.1071139886
1622	0.1071067569
1623	0.1070998628
1624	0.1070883751
1625	0.1070815354
1626	0.1070615989
1627	0.1070332573
1628	0.1070259027
1629	0.1070036631
1630	0.1069973901
1631	0.1069758448
1632	0.1069557689
1633	0.106946479
1634	0.1069401314
1635	0.1069284324
1636	0.1069160501
1637	0.1069068342
1638	0.1068951266
1639	0.1068838722
1640	0.1068749753
1641	0.1068656809
1642	0.106848207
1643	0.1068431962
1644	0.1068319119
1645	0.1068240964
1646	0.1068145267
1647	0.1068089421
1648	0.1068028856
1649	0.1067867777
1650	0.1067745923
1651	0.1067669622
1652	0.1067593589
1653	0.1067518396
1654	0.1067403993
1655	0.1067308598
1656	0.106702562
1657	0.1066941262
1658	0.1066701685
1659	0.1066632703
1660	0.1066572599
1661	0.1066324668
1662	0.1066093653
1663	0.1066022962
1664	0.1065956962
1665	0.1065864171
1666	0.1065787434
1667	0.1065663579
1668	0.106561424
1669	0.1065557944
1670	0.1065474587
1671	0.1065401143
1672	0.1065210156
1673	0.1065164641
1674	0.1065011798
1675	0.1064828867
1676	0.106473718
1677	0.1064675937
1678	0.1064579575
1679	0.1064449547
1680	0.1064356583
1681	0.1064300196
1682	0.1064151135
1683	0.1064083816
1684	0.1064038843
1685	0.1063765287
1686	0.106362771
1687	0.1063447344
1688	0.1063291871
1689	0.1063114763
1690	0.1063055931
1691	0.1062915346
1692	0.1062837948
1693	0.1062749794
1694	0.1062658688
1695	0.1062566404
1696	0.1062342412
1697	0.1062180037
1698	0.1062037727
1699	0.1061961419
1700	0.1061793516
1701	0.1061718578
1702	0.1061564726
1703	0.1061504938
1704	0.1061441319
1705	0.106115587
1706	0.1061083367
1707	0.1060955087
1708	0.1060869427
1709	0.1060790209
1710	0.106074503
1711	0.1060653379
1712	0.1060549934
1713	0.106044515
1714	0.1060400302
1715	0.1060328159
1716	0.1060260402
1717	0.1060208182
1718	0.1060161022
1719	0.1059977844
1720	0.1059807818
1721	0.1059697803
1722	0.1059550482
1723	0.1059374285
1724	0.1059282193
1725	0.1059118469
1726	0.1059058583
1727	0.1058893829
1728	0.1058709067
1729	0.1058639958
1730	0.1058297727
1731	0.1058232632
1732	0.1058014374
1733	0.10579359
1734	0.1057862033
1735	0.1057761583
1736	0.1057704862
1737	0.1057531542
1738	0.1057475889
1739	0.105742341
1740	0.1057374792
1741	0.1057309903
1742	0.1057207235
1743	0.1057146016
1744	0.1056963446
1745	0.1056868443
1746	0.1056573278
1747	0.1056501537
1748	0.1056405189
1749	0.1056303531
1750	0.1056221398
1751	0.1056167138
1752	0.1056120458
1753	0.1055960763
1754	0.1055477691
1755	0.1055248268
1756	0.105521542
1757	0.10551591
1758	0.105508328
1759	0.1055018266
1760	0.1054916005
1761	0.1054846615
1762	0.1054794358
1763	0.1054599139
1764	0.1054453526
1765	0.1054405784
1766	0.1054344921
1767	0.1054295553
1768	0.105422786
1769	0.1054158382
1770	0.1054111977
1771	0.1054020071
1772	0.1053859945
1773	0.1053787412
1774	0.1053718209
1775	0.1053618542
1776	0.1053459885
1777	0.1053337749
1778	0.1053300198
1779	0.1053179108
1780	0.1053015922
1781	0.1052759929
1782	0.1052621801
1783	0.1052537888
1784	0.1052428848
1785	0.1052276746
1786	0.1052122848
1787	0.1051964027
1788	0.1051876309
1789	0.1051826386
1790	0.1051759952
1791	0.1051553132
1792	0.1051388396
1793	0.1051177145
1794	0.1050945142
1795	0.1050849598
1796	0.1050798735
1797	0.1050763281
1798	0.1050655625
1799	0.1050578759
1800	0.1050324438
1801	0.1050206922
1802	0.1050061058
1803	0.1049978067
1804	0.1049805459
1805	0.1049723048
1806	0.1049649476
1807	0.1049540333
1808	0.1049401267
1809	0.1049294371
1810	0.1049193776
1811	0.1049126361
1812	0.1049059188
1813	0.1048979954
1814	0.1048939661
1815	0.1048903437
1816	0.1048846287
1817	0.1048719831
1818	0.1048620846
1819	0.1048547852
1820	0.1048415044
1821	0.1048351264
1822	0.1048193836
1823	0.1048128593
1824	0.1048015966
1825	0.1047800178
1826	0.1047729046
1827	0.1047596162
1828	0.1047539942
1829	0.1047483662
1830	0.1047412991
1831	0.1047183516
1832	0.1047142959
1833	0.1047027868
1834	0.1046967185
1835	0.1046872021
1836	0.10467647
1837	0.1046654201
1838	0.104657642
1839	0.104647043
1840	0.1046400403
1841	0.1046214906
1842	0.1046159369
1843	0.1046076955
1844	0.104600327
1845	0.1045872881
1846	0.104566137
1847	0.1045516335
1848	0.1045268331
1849	0.1045213992
1850	0.104504153
1851	0.1044923866
1852	0.1044723229
1853	0.1044648819
1854	0.1044508866
1855	0.1044404591
1856	0.1044313021
1857	0.104423301
1858	0.1044120458
1859	0.1043996367
1860	0.1043912268
1861	0.1043847514
1862	0.1043694961
1863	0.1043605848
1864	0.104323072
1865	0.1043172534
1866	0.1043104964
1867	0.1042987384
1868	0.1042908256
1869	0.1042846165
1870	0.1042765727
1871	0.1042674906
1872	0.1042578684
1873	0.1042346005
1874	0.1042220569
1875	0.1042063263
1876	0.1042018298
1877	0.1041953608
1878	0.1041875446
1879	0.1041781991
1880	0.1041701299
1881	0.1041601396
1882	0.1041478062
1883	0.104144642
1884	0.1041384449
1885	0.1041333003
1886	0.1041286285
1887	0.1041213593
1888	0.1041150872
1889	0.1041077566
1890	0.1040697771
1891	0.1040647849
1892	0.1040587943
1893	0.1040488924
1894	0.1040368624
1895	0.1040243624
1896	0.1040155099
1897	0.1039995701
1898	0.1039923498
1899	0.1039747585
1900	0.1039625454
1901	0.1039427178
1902	0.1039359514
1903	0.1039234289
1904	0.1039096075
1905	0.1038991893
1906	0.1038886123
1907	0.1038814788
1908	0.1038682472
1909	0.103860372
1910	0.1038559436
1911	0.1038515883
1912	0.1038471917
1913	0.1038420567
1914	0.1038317891
1915	0.103822983
1916	0.1038160484
1917	0.103807353
1918	0.1037702189
1919	0.1037662751
1920	0.1037620941
1921	0.1037560993
1922	0.1037344155
1923	0.103731226
1924	0.1037237957
1925	0.1037199324
1926	0.1037019788
1927	0.1036927691
1928	0.1036840205
1929	0.1036645957
1930	0.1036534295
1931	0.1036422465
1932	0.1036311138
1933	0.1036123329
1934	0.1035962944
1935	0.103585431
1936	0.1035732666
1937	0.103565067
1938	0.103554982
1939	0.1035467378
1940	0.103541817
1941	0.1035324132
1942	0.103498041
1943	0.1034944921
1944	0.1034706864
1945	0.1034622638
1946	0.1034569333
1947	0.1034492896
1948	0.1034364152
1949	0.1034276281
1950	0.1034202038
1951	0.1034076533
1952	0.103400507
1953	0.103392079
1954	0.1033778925
1955	0.1033658848
1956	0.1033542969
1957	0.1033478622
1958	0.1033268544
1959	0.1033150546
1960	0.1033015852
1961	0.1032832478
1962	0.1032706266
1963	0.1032637908
1964	0.1032517181
1965	0.1032483959
1966	0.1032260176
1967	0.1032119533
1968	0.1031986404
1969	0.1031908639
1970	0.1031828044
1971	0.1031717903
1972	0.1031689841
1973	0.1031642099
1974	0.1031478045
1975	0.1031411652
1976	0.1031230597
1977	0.1031152422
1978	0.1031032289
1979	0.1030932484
1980	0.1030738907
1981	0.1030635917
1982	0.1030587964
1983	0.1030512817
1984	0.1030444416
1985	0.1030401092
1986	0.1030337382
1987	0.1030265913
1988	0.1030173068
1989	0.1030092282
1990	0.1029996713
1991	0.1029835825
1992	0.1029787493
1993	0.1029683149
1994	0.1029597356
1995	0.1029524984
1996	0.1029347963
1997	0.1029263058
1998	0.1029212438
1999	0.1029129314
2000	0.1029043949
2001	0.1028978357
2002	0.1028892156
2003	0.1028818699
2004	0.1028710983
2005	0.1028632432
2006	0.1028531158
2007	0.1028472464
2008	0.1028258098
2009	0.1028180801
2010	0.1028013197
2011	0.1027935646
2012	0.10278885
2013	0.102774578
2014	0.1027647871
2015	0.1027556689
2016	0.1027476753
2017	0.1027398217
2018	0.1027322359
2019	0.1027288786
2020	0.1027175682
2021	0.1027054743
2022	0.1027012694
2023	0.1026907865
2024	0.1026834253
2025	0.102679873
2026	0.1026577091
2027	0.102649772
2028	0.102636806
2029	0.1026224352
2030	0.1026121021
2031	0.1025885576
2032	0.1025664198
2033	0.1025621415
2034	0.1025491997
2035	0.1025441277
2036	0.1025385055
2037	0.1025307468
2038	0.1025263735
2039	0.1025209006
2040	0.1025163414
2041	0.1025086324
2042	0.1024958206
2043	0.1024899862
2044	0.1024818717
2045	0.102465292
2046	0.1024488944
2047	0.1024385233
2048	0.1024342333
2049	0.1024183012
2050	0.1024098283
2051	0.1023975851
2052	0.1023911307
2053	0.102386591
2054	0.1023775122
2055	0.1023700314
2056	0.1023628108
2057	0.1023574632
2058	0.1023463642
2059	0.1023414805
2060	0.1023291008
2061	0.1023126726
2062	0.1023096992
2063	0.1022872718
2064	0.102278924
2065	0.1022727761
2066	0.1022660469
2067	0.1022609578
2068	0.1022489156
2069	0.1022378101
2070	0.1022313681
2071	0.1022249016
2072	0.1022149014
2073	0.1022058127
2074	0.1021992804
2075	0.1021889308
2076	0.1021789041
2077	0.1021685514
2078	0.1021617812
2079	0.1021529338
2080	0.1021469805
2081	0.1021383618
2082	0.1021297489
2083	0.1021138607
2084	0.1021075376
2085	0.1020735042
2086	0.1020622976
2087	0.1020543089
2088	0.1020492038
2089	0.1020398408
2090	0.1020240762
2091	0.1020088596
2092	0.102001615
2093	0.1019979841
2094	0.1019865424
2095	0.1019772173
2096	0.1019714944
2097	0.1019598378
2098	0.1019512387
2099	0.1019462803
2100	0.1019426306
2101	0.1019263239
2102	0.1019181741
2103	0.1019042047
2104	0.1018978196
2105	0.1018928763
2106	0.1018896684
2107	0.1018645303
2108	0.1018583052
2109	0.1018528012
2110	0.1018474973
2111	0.1018417268
2112	0.1018195824
2113	0.1018074054
2114	0.1017974839
2115	0.101786792
2116	0.1017791985
2117	0.1017701317
2118	0.1017640738
2119	0.1017551043
2120	0.1017433189
2121	0.1017386858
2122	0.101728958
2123	0.1017148175
2124	0.1017019559
2125	0.1016914513
2126	0.1016820763
2127	0.1016718748
2128	0.1016645081
2129	0.1016548183
2130	0.1016387112
2131	0.1016339658
2132	0.1016243239
2133	0.1016129377
2134	0.1016026484
2135	0.1015925289
2136	0.1015837551
2137	0.1015779135
2138	0.1015727596
2139	0.101564653
2140	0.1015464701
2141	0.1015382633
2142	0.1015322026
2143	0.1015063633
2144	0.1014976726
2145	0.1014881888
2146	0.1014806631
2147	0.1014747413
2148	0.101468875
2149	0.1014526082
2150	0.1014502628
2151	0.1014412879
2152	0.1014317102
2153	0.1014277974
2154	0.1014111593
2155	0.1014066455
2156	0.1014005088
2157	0.1013970696
2158	0.1013915176
2159	0.1013814624
2160	0.1013742575
2161	0.1013578837
2162	0.1013334791
2163	0.10132924
2164	0.1013243919
2165	0.101316095
2166	0.1013064064
2167	0.1012977874
2168	0.1012826611
2169	0.101273381
2170	0.1012520819
2171	0.101244516
2172	0.101228024
2173	0.1012179646
2174	0.1012104469
2175	0.1011967829
2176	0.1011936802
2177	0.101186786
2178	0.1011792568
2179	0.1011717817
2180	0.1011678735
2181	0.1011392162
2182	0.1011228319
2183	0.1011187664
2184	0.1011137773
2185	0.1011032566
2186	0.1010988631
2187	0.1010784977
2188	0.1010706854
2189	0.1010489037
2190	0.1010453127
2191	0.1010406262
2192	0.1010355438
2193	0.1010261537
2194	0.1010212673
2195	0.1010125087
2196	0.1010095482
2197	0.1009934486
2198	0.1009859282
2199	0.1009778733
2200	0.100970125
2201	0.1009577677
2202	0.1009541654
2203	0.1009445136
2204	0.1009393249
2205	0.1009344766
2206	0.100929569
2207	0.1009180405
2208	0.1009074673
2209	0.1008968073
2210	0.1008909828
2211	0.1008837453
2212	0.1008769487
2213	0.1008619764
2214	0.1008535705
2215	0.1008412479
2216	0.1008288788
2217	0.1008234312
2218	0.100808757
2219	0.1007937609
2220	0.1007829378
2221	0.100775567
2222	0.1007650704
2223	0.1007546623
2224	0.1007455578
2225	0.1007369251
2226	0.100731913
2227	0.1007244756
2228	0.1007123138
2229	0.100696981
2230	0.1006893784
2231	0.1006864877
2232	0.1006631714
2233	0.1006438877
2234	0.1006290461
2235	0.1006195657
2236	0.1006087849
2237	0.1005974182
2238	0.1005879902
2239	0.1005759777
2240	0.1005703185
2241	0.1005623041
2242	0.1005523873
2243	0.1005425261
2244	0.1005342251
2245	0.1005288331
2246	0.1005167123
2247	0.1005126915
2248	0.1005040965
2249	0.1004927221
2250	0.1004807107
2251	0.1004666699
2252	0.1004564357
2253	0.1004526206
2254	0.1004455822
2255	0.1004348041
2256	0.1004256679
2257	0.1004176158
2258	0.1004098089
2259	0.1004034099
2260	0.1003973793
2261	0.1003912349
2262	0.1003876911
2263	0.1003784308
2264	0.100368269
2265	0.1003608027
2266	0.1003535114
2267	0.1003468074
2268	0.1003429956
2269	0.1003363789
2270	0.100315427
2271	0.1003033445
2272	0.1002988239
2273	0.1002860853
2274	0.1002769085
2275	0.1002654491
2276	0.1002591056
2277	0.1002528532
2278	0.1002387484
2279	0.1002230225
2280	0.1002182247
2281	0.1002113777
2282	0.1001991397
2283	0.100189433
2284	0.100182382
2285	0.100168683
2286	0.1001561946
2287	0.1001423418
2288	0.1001381657
2289	0.1001310194
2290	0.1001247215
2291	0.1001192254
2292	0.1001145294
2293	0.1001061196
2294	0.1000987809
2295	0.1000894935
2296	0.1000828786
2297	0.1000748072
2298	0.1000638286
2299	0.1000570158
2300	0.1000484927
2301	0.1000439434
2302	0.1000364725
2303	0.1000336063
2304	0.1000305704
2305	0.1000059642
2306	0.09999491459
2307	0.0999812931
2308	0.09997375796
2309	0.09996014625
2310	0.09995346298
2311	0.0999487635
2312	0.09993636488
2313	0.09992615848
2314	0.09992340587
2315	0.09991589715
2316	0.09990492833
2317	0.09989994877
2318	0.09988604789
2319	0.09987903357
2320	0.09987388611
2321	0.09986721654
2322	0.09986096784
2323	0.09985224851
2324	0.09984574031
2325	0.09983695408
2326	0.09981614221
2327	0.09980855547
2328	0.09980385398
2329	0.0997891266
2330	0.09978266022
2331	0.09977780622
2332	0.09977325751
2333	0.099762357
2334	0.09975676456
2335	0.09974264637
2336	0.09973779854
2337	0.09973052484
2338	0.0997203931
2339	0.09971561297
2340	0.09970436633
2341	0.09969101088
2342	0.09967654806
2343	0.09966585202
2344	0.09965904175
2345	0.09964514088
2346	0.09963180674
2347	0.09960972853
2348	0.09960387973
2349	0.09959630366
2350	0.09958656353
2351	0.09957917171
2352	0.09957666848
2353	0.0995706135
2354	0.09956108887
2355	0.09955897786
2356	0.09955462825
2357	0.09955037282
2358	0.09954010799
2359	0.09953314991
2360	0.09952802655
2361	0.09950679625
2362	0.09949716416
2363	0.09948379535
2364	0.09947025193
2365	0.09946658517
2366	0.0994607833
2367	0.09945621614
2368	0.09943705487
2369	0.09941429646
2370	0.09940648326
2371	0.09939518616
2372	0.09939004356
2373	0.09938325547
2374	0.09937691661
2375	0.09937422018
2376	0.09937006541
2377	0.0993614844
2378	0.09935195544
2379	0.09934099146
2380	0.09932437455
2381	0.09931871288
2382	0.0993139391
2383	0.09930580053
2384	0.09929498086
2385	0.09929082735
2386	0.09927198596
2387	0.09926635878
2388	0.09926213124
2389	0.09924749369
2390	0.09924310419
2391	0.09923591648
2392	0.09922142603
2393	0.09921735599
2394	0.09921010536
2395	0.09918685047
2396	0.09917776275
2397	0.09917253627
2398	0.09916892525
2399	0.09916462491
2400	0.09915703507
2401	0.0991514779
2402	0.09914384352
2403	0.09913805775
2404	0.09913090033
2405	0.0991264811
2406	0.09911766468
2407	0.09911161808
2408	0.09910915283
2409	0.09909879881
2410	0.09909196886
2411	0.09907948493
2412	0.0990685624
2413	0.09906387323
2414	0.0990584348
2415	0.0990489576
2416	0.09904650157
2417	0.09904209233
2418	0.09903261074
2419	0.09902357964
2420	0.09901939033
2421	0.09901457199
2422	0.09900005254
2423	0.09896051674
2424	0.09895530351
2425	0.09894648327
2426	0.09893914581
2427	0.09891694324
2428	0.09890584586
2429	0.09888352643
2430	0.09886522807
2431	0.09885988137
2432	0.09885392249
2433	0.09885069405
2434	0.09884450672
2435	0.09883813235
2436	0.09882795697
2437	0.09882213004
2438	0.09881446562
2439	0.09880997246
2440	0.09880612009
2441	0.09879740349
2442	0.09879173062
2443	0.09878936469
2444	0.09878464116
2445	0.09878061092
2446	0.09877617356
2447	0.09877314739
2448	0.09876716038
2449	0.09876418768
2450	0.09875363769
2451	0.09874163656
2452	0.09873534336
2453	0.09872767906
2454	0.09872508142
2455	0.09872134749
2456	0.09871630656
2457	0.09871237535
2458	0.09869073823
2459	0.09867874846
2460	0.09867118349
2461	0.09866085396
2462	0.09865056249
2463	0.09864873142
2464	0.09864313213
2465	0.09863910782
2466	0.09862972324
2467	0.09862479936
2468	0.0986056359
2469	0.09859308751
2470	0.09858986549
2471	0.09858115966
2472	0.09856931791
2473	0.09856682675
2474	0.09855815829
2475	0.09855516095
2476	0.09854950041
2477	0.09854192095
2478	0.09852863998
2479	0.09852153147
2480	0.09851873243
2481	0.09850708218
2482	0.09850042753
2483	0.09849536322
2484	0.09848693166
2485	0.09847615184
2486	0.09846808128
2487	0.09846308357
2488	0.09845817287
2489	0.09843773935
2490	0.09843359476
2491	0.09842765971
2492	0.09841876962
2493	0.09841245114
2494	0.09840799611
2495	0.09840353249
2496	0.09840043942
2497	0.09839663313
2498	0.09839231507
2499	0.09838762837
2500	0.09838262825
2501	0.09837159508
2502	0.09835959574
2503	0.09835435252
2504	0.09834920194
2505	0.09834592944
2506	0.09833992771
2507	0.09833783948
2508	0.09833108312
2509	0.09831888732
2510	0.09831473981
2511	0.09830954655
2512	0.09830532491
2513	0.09829796884
2514	0.09828737611
2515	0.09828353686
2516	0.0982746422
2517	0.09826350974
2518	0.09826025178
2519	0.09825721549
2520	0.09824654031
2521	0.09824169874
2522	0.09823465074
2523	0.09823004932
2524	0.09821863575
2525	0.09818949801
2526	0.09817976733
2527	0.09817440907
2528	0.09816926339
2529	0.09816368206
2530	0.09814821856
2531	0.09813541205
2532	0.09813361204
2533	0.09812948882
2534	0.09811805014
2535	0.09811263684
2536	0.09810823085
2537	0.09810281068
2538	0.09809038415
2539	0.09808217148
2540	0.09806757752
2541	0.09806444857
2542	0.09805559253
2543	0.09805133311
2544	0.09803672112
2545	0.09802291662
2546	0.09801541245
2547	0.09800182134
2548	0.0979919966
2549	0.09798323301
2550	0.09798118556
2551	0.09797219953
2552	0.09796617799
2553	0.09796151451
2554	0.0979331184
2555	0.09792874796
2556	0.09791501864
2557	0.09790839299
2558	0.09790280191
2559	0.09789808451
2560	0.09789286878
2561	0.09789000271
2562	0.09788824265
2563	0.09788118854
2564	0.09787660927
2565	0.09786653643
2566	0.09786121689
2567	0.09785393224
2568	0.09784962828
2569	0.09784600511
2570	0.09784417971
2571	0.09783837795
2572	0.09783259012
2573	0.09781606281
2574	0.09780630622
2575	0.09780178866
2576	0.09779781334
2577	0.0977907675
2578	0.09778814883
2579	0.09778564759
2580	0.09777716974
2581	0.09776976049
2582	0.09775049657
2583	0.09774078475
2584	0.09773844961
2585	0.09773644105
2586	0.09772905962
2587	0.09772287409
2588	0.09769277527
2589	0.09768575705
2590	0.09768097401
2591	0.09767576924
2592	0.09767145368
2593	0.0976671991
2594	0.09765618736
2595	0.09764729146
2596	0.09764222991
2597	0.09762766218
2598	0.09761784
2599	0.097610595
2600	0.09760164482
2601	0.0975964558
2602	0.09759160133
2603	0.09758760047
2604	0.09757470037
2605	0.09756881956
2606	0.09755462334
2607	0.09754078375
2608	0.09753706246
2609	0.09752776346
2610	0.09752453362
2611	0.09751683777
2612	0.09751465362
2613	0.09750867015
2614	0.09750595747
2615	0.09750354802
2616	0.09749823237
2617	0.09748938198
2618	0.09748463007
2619	0.09747114494
2620	0.09746464104
2621	0.09744584453
2622	0.09743749477
2623	0.09743219176
2624	0.09742118152
2625	0.09741746135
2626	0.09740788351
2627	0.09740585995
2628	0.09739986779
2629	0.09739697421
2630	0.09738954452
2631	0.09738579548
2632	0.0973787771
2633	0.09737218851
2634	0.09736819574
2635	0.09736413692
2636	0.09735714849
2637	0.09734968219
2638	0.09734609978
2639	0.09733367408
2640	0.09733035119
2641	0.09732459655
2642	0.09732010835
2643	0.09731552615
2644	0.09731053203
2645	0.09729820832
2646	0.09728694142
2647	0.09728319119
2648	0.09726765131
2649	0.09726016502
2650	0.09724148575
2651	0.0972367339
2652	0.09723368412
2653	0.09723001538
2654	0.09722294126
2655	0.09721544083
2656	0.097204357
2657	0.09719727996
2658	0.09719335025
2659	0.0971860593
2660	0.09718137504
2661	0.09717949087
2662	0.09717144964
2663	0.09716542858
2664	0.09715949015
2665	0.09714474899
2666	0.09713737871
2667	0.09713293074
2668	0.09712343812
2669	0.09711809865
2670	0.0971080842
2671	0.09709859429
2672	0.09709351664
2673	0.09708851365
2674	0.09708269809
2675	0.09708145578
2676	0.09707091978
2677	0.09705523539
2678	0.09704777762
2679	0.09703905875
2680	0.09702481631
2681	0.0970175155
2682	0.09701236132
2683	0.097006476
2684	0.09699905225
2685	0.09698777871
2686	0.09698545343
2687	0.09697985998
2688	0.09697570831
2689	0.09696363256
2690	0.09695522285
2691	0.09695088586
2692	0.09694509429
2693	0.09693981492
2694	0.09693556434
2695	0.09692987885
2696	0.09692199696
2697	0.09691955524
2698	0.09691162052
2699	0.09690690162
2700	0.09690444525
2701	0.09690077059
2702	0.0968956697
2703	0.096891287
2704	0.0968870684
2705	0.09687750115
2706	0.09687473484
2707	0.09686914747
2708	0.09686266017
2709	0.09685979671
2710	0.09684979682
2711	0.09684209355
2712	0.09683428884
2713	0.09682818902
2714	0.09681945006
2715	0.09681031404
2716	0.09679716783
2717	0.09678903653
2718	0.096783373
2719	0.09676864845
2720	0.09676408464
2721	0.09676202971
2722	0.09675563651
2723	0.09674546032
2724	0.09673661973
2725	0.09673355407
2726	0.09672904019
2727	0.09672196185
2728	0.09671615977
2729	0.096707381
2730	0.0967005842
2731	0.0966922977
2732	0.09668391836
2733	0.09667584718
2734	0.09667170274
2735	0.09666679374
2736	0.09666137592
2737	0.09665480549
2738	0.09664972885
2739	0.09663549456
2740	0.09662140705
2741	0.09661886334
2742	0.09660492431
2743	0.09659478309
2744	0.09659072485
2745	0.09657437105
2746	0.09655046129
2747	0.09654432586
2748	0.09653591173
2749	0.09653159556
2750	0.09652438416
2751	0.09651308652
2752	0.09650704476
2753	0.09649860183
2754	0.09648706281
2755	0.09647790904
2756	0.0964745013
2757	0.0964710791
2758	0.09646378301
2759	0.09645505529
2760	0.09645024501
2761	0.09644616325
2762	0.09644151565
2763	0.09643938987
2764	0.09643019079
2765	0.0964238317
2766	0.09641699668
2767	0.09641360442
2768	0.09640708008
2769	0.09640165062
2770	0.09639638804
2771	0.0963918512
2772	0.09638942241
2773	0.09638614794
2774	0.0963727905
2775	0.09636173352
2776	0.09635887437
2777	0.0963533392
2778	0.09634605989
2779	0.09633974146
2780	0.09633567216
2781	0.09632802744
2782	0.09630895453
2783	0.09630100294
2784	0.09629112276
2785	0.09628360406
2786	0.09627761591
2787	0.09627128667
2788	0.09626663039
2789	0.09626103936
2790	0.09625180013
2791	0.09624569137
2792	0.09623930641
2793	0.0962350027
2794	0.0962269373
2795	0.09622125657
2796	0.09621110722
2797	0.09620674546
2798	0.09620081298
2799	0.09619745147
2800	0.09619294244
2801	0.09618319601
2802	0.0961779182
2803	0.09616902565
2804	0.09616307104
2805	0.09615318662
2806	0.09614607121
2807	0.09613954878
2808	0.09612982202
2809	0.09611790081
2810	0.0961120611
2811	0.09610722338
2812	0.09610286265
2813	0.0960995567
2814	0.09608988015
2815	0.09608660258
2816	0.09608100605
2817	0.09606352996
2818	0.09605455376
2819	0.09604832053
2820	0.09604209505
2821	0.09603566404
2822	0.09603204998
2823	0.09602796088
2824	0.09602066768
2825	0.09601642719
2826	0.0960008232
2827	0.09599344087
2828	0.09597648498
2829	0.09596940684
2830	0.09595695674
2831	0.09594992058
2832	0.09594242433
2833	0.09593953997
2834	0.09593106944
2835	0.09592579103
2836	0.09591735252
2837	0.09590859427
2838	0.0958996115
2839	0.09589387603
2840	0.09589006313
2841	0.09588334927
2842	0.09588005748
2843	0.09586932952
2844	0.09586171177
2845	0.09585522149
2846	0.09584318029
2847	0.0958396288
2848	0.09583128405
2849	0.09582874942
2850	0.09582397705
2851	0.0958081378
2852	0.09579738309
2853	0.09579253046
2854	0.09577672325
2855	0.09577359483
2856	0.09577160201
2857	0.09576827384
2858	0.0957641798
2859	0.09575996895
2860	0.09575436841
2861	0.09575039284
2862	0.09574611869
2863	0.09573528792
2864	0.09573095475
2865	0.0957166459
2866	0.09570866475
2867	0.09570299867
2868	0.09568875886
2869	0.09568092203
2870	0.0956719109
2871	0.09566568529
2872	0.09565749236
2873	0.09565263744
2874	0.09564929882
2875	0.09564167816
2876	0.09563842118
2877	0.09562958808
2878	0.09562219654
2879	0.09561028515
2880	0.09560239375
2881	0.09559831707
2882	0.09559194397
2883	0.09558606226
2884	0.09558136029
2885	0.09557687422
2886	0.09557216122
2887	0.09555152582
2888	0.09554432657
2889	0.09553300624
2890	0.09552373411
2891	0.09551270412
2892	0.09550501505
2893	0.09549775707
2894	0.09548885972
2895	0.09548307614
2896	0.09547271289
2897	0.09545788943
2898	0.09544730405
2899	0.0954406634
2900	0.09542985236
2901	0.09542376365
2902	0.09541254718
2903	0.0954073083
2904	0.09540421485
2905	0.09539439201
2906	0.09537220557
2907	0.09536759841
2908	0.09536030617
2909	0.09535413452
2910	0.09534216039
2911	0.09533928237
2912	0.0953364464
2913	0.09533350196
2914	0.09533044478
2915	0.09531970876
2916	0.09530978948
2917	0.09529326251
2918	0.09528320709
2919	0.0952797087
2920	0.09527025939
2921	0.09526278581
